,Age,Job,Marital Status,Education,Default,Balance (euros),Housing Loan,Loan,Contact,Last Contact Day,Last Contact Month,Last Contact Duration,Campaign,Pdays,Previous,Poutcome,Subscription
33293,27.0,services,married,secondary,0,379.0,0,1,cellular,7,jul,269,2,-1.0,0,unknown,0
33294,28.0,management,single,unknown,1,101.0,1,0,unknown,9,may,224,3,-1.0,0,unknown,0
33295,31.0,admin.,married,secondary,0,3584.0,1,1,cellular,18,nov,467,1,-1.0,0,unknown,0
33296,42.0,blue-collar,married,primary,0,7735.0,1,0,cellular,13,apr,166,1,144.0,2,failure,0
33297,32.0,management,single,tertiary,0,752.0,1,0,cellular,15,jul,256,5,-1.0,0,unknown,0
33298,38.0,entrepreneur,married,tertiary,0,0.0,1,0,cellular,18,nov,185,3,-1.0,0,unknown,0
33299,43.0,self-employed,single,secondary,0,798.0,1,0,unknown,12,may,217,1,-1.0,0,unknown,0
33300,39.0,blue-collar,married,secondary,0,1309.0,0,1,telephone,10,jul,37,1,-1.0,0,unknown,0
33301,48.0,services,married,secondary,0,665.0,1,0,cellular,7,apr,271,2,230.0,3,failure,0
33302,35.0,technician,single,secondary,0,4645.0,1,0,cellular,11,jan,502,3,270.0,40,other,0
33303,55.0,management,married,secondary,0,2693.0,0,0,cellular,22,sep,182,1,184.0,7,success,1
33304,49.0,technician,married,secondary,0,0.0,1,0,cellular,11,jul,178,2,-1.0,0,unknown,0
33305,41.0,services,divorced,primary,0,308.0,0,0,cellular,31,jul,73,1,-1.0,0,unknown,0
33306,30.0,management,divorced,tertiary,0,317.0,0,0,cellular,12,aug,72,2,-1.0,0,unknown,0
33307,54.0,management,divorced,tertiary,0,1692.0,1,0,cellular,29,jul,299,5,-1.0,0,unknown,0
33308,54.0,admin.,married,secondary,1,-1089.0,0,1,cellular,28,jan,105,2,-1.0,0,unknown,0
33309,50.0,blue-collar,married,secondary,0,825.0,1,0,cellular,16,apr,18,3,273.0,1,failure,0
33310,45.0,services,single,secondary,0,303.0,1,0,cellular,20,apr,110,3,-1.0,0,unknown,0
33311,38.0,technician,divorced,secondary,0,276.0,0,0,cellular,18,aug,92,14,-1.0,0,unknown,0
33312,36.0,management,single,tertiary,0,7252.0,0,0,cellular,12,aug,153,1,-1.0,0,unknown,0
33313,25.0,blue-collar,single,secondary,0,389.0,0,0,cellular,3,jun,837,1,-1.0,0,unknown,1
33314,60.0,retired,married,secondary,0,2516.0,1,1,cellular,4,feb,279,3,266.0,1,failure,0
33315,31.0,technician,married,tertiary,0,4315.0,1,0,unknown,21,may,359,1,-1.0,0,unknown,0
33316,56.0,management,divorced,tertiary,0,975.0,1,0,unknown,16,may,130,4,-1.0,0,unknown,0
33317,27.0,admin.,single,secondary,0,450.0,1,0,cellular,7,jul,107,3,-1.0,0,unknown,0
33318,51.0,admin.,married,secondary,0,-287.0,1,0,cellular,12,may,814,1,-1.0,0,unknown,0
33319,53.0,blue-collar,single,secondary,0,1442.0,0,0,telephone,9,dec,137,8,188.0,2,other,0
33320,53.0,blue-collar,divorced,primary,0,2477.0,1,0,unknown,13,may,175,2,-1.0,0,unknown,0
33321,35.0,housemaid,married,primary,0,8127.0,0,0,unknown,6,jun,315,1,-1.0,0,unknown,0
33322,39.0,admin.,divorced,secondary,0,-607.0,1,0,unknown,20,may,374,2,-1.0,0,unknown,0
33323,34.0,services,married,secondary,0,1414.0,1,0,unknown,26,may,192,4,-1.0,0,unknown,0
33324,38.0,management,single,tertiary,0,16957.0,1,0,telephone,29,jan,208,1,247.0,2,failure,0
33325,45.0,blue-collar,married,secondary,0,1583.0,1,0,cellular,7,aug,84,7,-1.0,0,unknown,0
33326,48.0,services,married,secondary,0,975.0,1,1,cellular,15,may,521,2,-1.0,0,unknown,0
33327,55.0,housemaid,divorced,primary,0,77.0,0,0,cellular,31,jul,463,6,-1.0,0,unknown,1
33328,41.0,admin.,single,secondary,1,0.0,0,1,cellular,21,nov,305,6,-1.0,0,unknown,0
33329,52.0,technician,married,secondary,0,598.0,0,0,unknown,14,may,266,2,-1.0,0,unknown,0
33331,36.0,blue-collar,married,secondary,0,142.0,1,0,cellular,17,apr,251,1,-1.0,0,unknown,0
33332,26.0,blue-collar,single,secondary,0,100.0,1,0,unknown,9,may,24,1,-1.0,0,unknown,0
33333,23.0,student,single,secondary,0,794.0,0,0,cellular,26,jul,607,3,171.0,3,other,1
33334,51.0,admin.,married,secondary,0,949.0,0,0,cellular,5,aug,1092,1,-1.0,0,unknown,1
33335,30.0,technician,single,secondary,0,115.0,0,0,cellular,13,may,152,1,351.0,1,failure,0
33336,33.0,technician,married,secondary,0,362.0,0,1,cellular,26,aug,160,6,-1.0,0,unknown,0
33337,27.0,technician,single,secondary,0,471.0,1,1,cellular,24,jul,136,2,-1.0,0,unknown,0
33338,47.0,self-employed,married,secondary,0,318.0,0,0,cellular,21,nov,83,1,-1.0,0,unknown,0
33339,37.0,management,married,tertiary,0,1066.0,1,0,cellular,23,jul,181,1,-1.0,0,unknown,0
33340,38.0,self-employed,married,secondary,0,215.0,1,0,cellular,14,may,115,2,175.0,2,failure,0
33341,39.0,technician,single,tertiary,0,54.0,1,0,cellular,3,apr,204,2,248.0,12,failure,0
33342,45.0,management,married,secondary,0,0.0,1,1,cellular,28,jan,625,1,-1.0,0,unknown,0
33343,58.0,unknown,single,secondary,0,311.0,0,0,unknown,6,jun,248,2,-1.0,0,unknown,0
33344,51.0,blue-collar,married,secondary,0,187.0,1,0,cellular,6,aug,277,3,-1.0,0,unknown,0
33345,51.0,management,married,tertiary,0,176.0,1,1,unknown,1,jun,8,1,687.0,2,failure,0
33346,45.0,unemployed,married,secondary,0,383.0,0,0,cellular,23,apr,293,1,-1.0,0,unknown,0
33347,40.0,blue-collar,married,primary,0,1397.0,1,0,telephone,12,may,58,2,334.0,1,failure,0
33348,37.0,self-employed,single,tertiary,0,2441.0,1,1,cellular,7,may,248,1,-1.0,0,unknown,0
33349,48.0,blue-collar,married,secondary,0,7985.0,1,0,cellular,11,may,232,2,347.0,1,failure,0
33350,54.0,housemaid,divorced,primary,0,215.0,0,1,unknown,9,jun,117,2,-1.0,0,unknown,0
33351,60.0,retired,single,tertiary,0,7440.0,1,0,unknown,15,may,92,3,-1.0,0,unknown,0
33352,28.0,services,single,secondary,0,126.0,0,0,cellular,7,jul,321,1,-1.0,0,unknown,0
33353,28.0,technician,married,secondary,0,58.0,0,0,unknown,16,may,136,2,-1.0,0,unknown,0
33354,31.0,blue-collar,married,secondary,0,3176.0,1,0,unknown,21,may,220,1,-1.0,0,unknown,0
33355,29.0,technician,married,tertiary,0,197.0,1,0,cellular,30,jan,103,2,-1.0,0,unknown,0
33356,28.0,management,single,tertiary,0,1825.0,0,0,cellular,9,mar,236,1,-1.0,0,unknown,1
33357,34.0,admin.,single,secondary,0,1880.0,1,0,unknown,23,may,297,1,-1.0,0,unknown,0
33358,48.0,housemaid,divorced,secondary,0,57.0,0,0,cellular,19,nov,134,1,-1.0,0,unknown,0
33359,37.0,blue-collar,married,secondary,0,0.0,1,0,cellular,13,may,54,1,300.0,1,failure,0
33360,50.0,admin.,married,secondary,0,858.0,0,0,cellular,9,jul,41,12,-1.0,0,unknown,0
33361,35.0,admin.,divorced,secondary,0,627.0,1,0,cellular,6,feb,298,6,275.0,2,failure,0
33362,40.0,blue-collar,married,primary,0,1136.0,1,0,unknown,21,may,86,1,-1.0,0,unknown,0
33363,35.0,self-employed,married,secondary,0,2762.0,1,0,cellular,20,apr,682,3,154.0,1,other,0
33365,38.0,services,married,secondary,0,8876.0,0,0,cellular,2,feb,280,1,75.0,1,failure,0
33366,49.0,technician,married,secondary,0,1684.0,0,1,cellular,1,jun,412,2,-1.0,0,unknown,1
33367,29.0,technician,single,tertiary,0,41.0,1,1,cellular,5,may,151,1,-1.0,0,unknown,0
33368,35.0,admin.,single,primary,0,2355.0,1,0,unknown,16,jun,101,1,-1.0,0,unknown,0
33369,25.0,management,single,tertiary,0,490.0,1,0,unknown,6,jun,246,3,-1.0,0,unknown,0
33370,49.0,management,married,tertiary,0,85.0,1,0,cellular,14,may,590,5,359.0,1,other,1
33371,31.0,management,single,tertiary,0,23.0,1,0,cellular,7,may,98,1,-1.0,0,unknown,0
33372,36.0,admin.,single,secondary,0,886.0,1,1,cellular,14,may,362,6,-1.0,0,unknown,0
33373,31.0,technician,married,secondary,0,0.0,0,0,cellular,25,aug,249,6,-1.0,0,unknown,0
33374,59.0,blue-collar,divorced,primary,0,4399.0,1,0,telephone,31,jul,69,8,-1.0,0,unknown,0
33375,37.0,blue-collar,married,secondary,0,1590.0,0,0,unknown,12,jun,305,2,-1.0,0,unknown,0
33376,58.0,management,married,secondary,0,835.0,0,0,unknown,9,jun,164,1,-1.0,0,unknown,0
33377,31.0,management,married,tertiary,0,81.0,1,0,cellular,29,oct,164,2,-1.0,0,unknown,1
33378,52.0,blue-collar,single,secondary,0,-477.0,0,0,cellular,31,jul,37,4,-1.0,0,unknown,0
33379,40.0,technician,married,secondary,0,4441.0,1,0,cellular,20,nov,153,2,183.0,2,failure,0
33380,54.0,admin.,married,secondary,0,0.0,0,0,cellular,28,jan,161,1,98.0,2,failure,1
33381,57.0,blue-collar,married,secondary,0,1686.0,0,0,telephone,22,feb,219,4,311.0,2,failure,0
33382,49.0,management,married,tertiary,0,1468.0,1,0,cellular,28,jul,88,3,-1.0,0,unknown,0
33383,26.0,self-employed,single,tertiary,0,82.0,1,0,cellular,17,jul,200,1,-1.0,0,unknown,0
33384,36.0,blue-collar,married,secondary,0,1828.0,1,0,telephone,17,oct,24,1,-1.0,0,unknown,0
33385,64.0,retired,married,secondary,0,4787.0,0,0,cellular,28,apr,392,1,182.0,1,success,1
33386,58.0,retired,married,secondary,0,987.0,1,0,unknown,30,may,555,1,-1.0,0,unknown,0
33387,35.0,services,married,secondary,0,630.0,1,0,cellular,2,feb,134,1,271.0,2,failure,0
33388,39.0,technician,single,tertiary,0,1531.0,0,0,telephone,15,jul,543,6,-1.0,0,unknown,0
33389,36.0,admin.,single,tertiary,0,980.0,0,0,cellular,30,jul,156,3,179.0,4,failure,0
33390,34.0,blue-collar,single,secondary,0,1156.0,1,0,unknown,23,may,234,2,-1.0,0,unknown,0
33391,32.0,admin.,single,secondary,0,1649.0,0,0,cellular,27,may,204,2,-1.0,0,unknown,0
33392,53.0,housemaid,married,primary,0,5098.0,1,0,unknown,6,jun,155,3,-1.0,0,unknown,0
33393,35.0,technician,single,tertiary,0,275.0,1,0,cellular,25,aug,63,5,-1.0,0,unknown,0
33394,33.0,management,married,tertiary,0,0.0,0,0,cellular,3,feb,624,1,-1.0,0,unknown,0
33395,45.0,self-employed,divorced,secondary,0,1966.0,1,0,cellular,4,feb,76,2,204.0,3,other,0
33396,49.0,management,married,tertiary,0,12482.0,1,1,unknown,13,may,46,3,-1.0,0,unknown,0
33397,35.0,admin.,married,secondary,0,2137.0,1,0,unknown,20,may,124,1,-1.0,0,unknown,0
33398,52.0,management,married,tertiary,0,0.0,0,0,unknown,20,jun,166,1,-1.0,0,unknown,0
33399,56.0,technician,married,secondary,0,76.0,1,0,cellular,28,jul,93,3,-1.0,0,unknown,0
33400,56.0,technician,divorced,secondary,0,689.0,1,0,cellular,17,nov,110,1,103.0,4,failure,0
33401,34.0,management,married,secondary,0,42.0,0,0,cellular,22,aug,82,3,-1.0,0,unknown,0
33402,35.0,management,single,tertiary,0,870.0,1,0,unknown,29,may,188,6,-1.0,0,unknown,0
33403,57.0,management,divorced,unknown,0,854.0,0,0,cellular,27,aug,700,4,92.0,1,failure,1
33404,45.0,technician,married,secondary,0,1477.0,1,0,cellular,8,jul,355,1,-1.0,0,unknown,0
33405,47.0,management,divorced,tertiary,0,697.0,1,0,cellular,30,jan,139,1,-1.0,0,unknown,0
33406,46.0,management,married,unknown,0,2296.0,0,0,unknown,5,jun,67,2,-1.0,0,unknown,0
33407,25.0,blue-collar,single,secondary,0,0.0,0,0,cellular,23,apr,163,1,-1.0,0,unknown,1
33408,49.0,management,single,tertiary,0,53.0,0,0,unknown,6,jun,133,3,-1.0,0,unknown,0
33409,36.0,admin.,divorced,secondary,0,307.0,1,0,unknown,13,may,121,2,-1.0,0,unknown,0
33410,50.0,blue-collar,married,primary,0,0.0,0,0,unknown,9,jun,199,4,-1.0,0,unknown,0
33411,41.0,admin.,married,secondary,0,920.0,1,1,unknown,27,may,239,1,-1.0,0,unknown,0
33412,48.0,admin.,single,secondary,0,1544.0,1,0,telephone,30,jun,263,1,450.0,2,failure,1
33413,37.0,blue-collar,married,primary,0,-325.0,1,1,unknown,6,may,112,2,-1.0,0,unknown,0
33414,29.0,management,married,tertiary,0,0.0,0,1,cellular,8,jul,574,2,-1.0,0,unknown,0
33415,30.0,management,single,tertiary,0,635.0,1,0,unknown,4,jun,29,2,-1.0,0,unknown,0
33416,47.0,admin.,divorced,tertiary,0,846.0,1,0,cellular,13,may,85,2,370.0,2,failure,0
33417,31.0,management,single,tertiary,0,319.0,1,0,cellular,11,aug,565,2,-1.0,0,unknown,0
33418,34.0,housemaid,married,tertiary,0,0.0,0,0,cellular,26,may,141,1,188.0,1,failure,0
33419,58.0,blue-collar,divorced,unknown,0,55.0,1,0,cellular,31,jul,119,8,-1.0,0,unknown,0
33420,49.0,services,married,secondary,0,-301.0,1,0,cellular,12,may,187,4,-1.0,0,unknown,0
33421,36.0,technician,single,secondary,0,300.0,1,0,unknown,6,jun,358,1,-1.0,0,unknown,0
33422,30.0,services,married,tertiary,0,523.0,1,0,unknown,23,may,253,2,-1.0,0,unknown,0
33423,38.0,admin.,married,secondary,0,47.0,1,0,cellular,10,aug,120,1,98.0,5,success,0
33424,37.0,entrepreneur,single,secondary,0,20453.0,1,0,telephone,4,may,115,1,-1.0,0,unknown,0
33425,33.0,blue-collar,married,secondary,0,-112.0,1,0,unknown,28,may,132,1,-1.0,0,unknown,0
33426,32.0,self-employed,married,tertiary,0,428.0,0,1,cellular,3,feb,142,2,-1.0,0,unknown,0
33427,39.0,management,married,secondary,0,215.0,0,0,cellular,11,aug,1141,4,-1.0,0,unknown,1
33428,57.0,retired,single,unknown,0,411.0,0,1,cellular,31,jul,45,29,-1.0,0,unknown,0
33429,46.0,management,married,tertiary,0,37378.0,1,0,cellular,14,oct,146,1,518.0,1,failure,0
33430,65.0,admin.,married,secondary,0,952.0,0,0,cellular,2,jun,310,1,-1.0,0,unknown,1
33431,30.0,services,single,tertiary,0,719.0,0,1,cellular,14,aug,38,2,-1.0,0,unknown,0
33432,54.0,unemployed,married,secondary,0,23.0,1,0,unknown,8,may,27,3,-1.0,0,unknown,0
33433,29.0,technician,single,secondary,0,594.0,0,0,cellular,25,may,128,1,-1.0,0,unknown,0
33434,70.0,technician,married,tertiary,0,6797.0,0,0,cellular,12,aug,298,1,-1.0,0,unknown,0
33435,55.0,blue-collar,single,secondary,0,197.0,0,0,cellular,30,jul,95,6,-1.0,0,unknown,0
33436,43.0,management,married,tertiary,0,1.0,0,0,cellular,22,aug,239,4,-1.0,0,unknown,0
33437,45.0,management,married,unknown,0,2466.0,0,0,telephone,27,mar,124,1,-1.0,0,unknown,0
33438,26.0,services,single,secondary,0,37.0,0,1,cellular,2,feb,219,5,-1.0,0,unknown,0
33439,44.0,admin.,married,secondary,0,2687.0,1,0,unknown,16,may,131,4,-1.0,0,unknown,0
33440,38.0,technician,married,tertiary,0,4383.0,0,0,cellular,4,feb,1381,4,-1.0,0,unknown,1
33441,31.0,blue-collar,married,unknown,0,-120.0,1,0,cellular,3,feb,100,3,201.0,2,failure,0
33442,38.0,entrepreneur,single,tertiary,0,-281.0,1,0,unknown,27,may,85,16,-1.0,0,unknown,0
33443,36.0,unemployed,divorced,primary,0,510.0,0,0,cellular,6,feb,258,2,-1.0,0,unknown,0
33444,44.0,technician,divorced,secondary,0,268.0,0,0,unknown,17,jun,108,6,-1.0,0,unknown,0
33445,29.0,management,single,unknown,0,560.0,0,0,cellular,6,jul,212,1,92.0,2,success,0
33446,57.0,blue-collar,married,unknown,0,97.0,1,0,unknown,16,may,260,6,-1.0,0,unknown,0
33447,59.0,management,married,tertiary,0,2260.0,1,0,cellular,14,may,303,1,-1.0,0,unknown,0
33448,46.0,admin.,single,secondary,0,1693.0,1,0,cellular,25,jan,137,1,97.0,1,success,0
33449,35.0,blue-collar,married,secondary,0,-518.0,1,0,cellular,31,jul,46,5,-1.0,0,unknown,0
33450,34.0,services,married,secondary,0,-196.0,1,1,unknown,26,may,16,1,-1.0,0,unknown,0
33451,41.0,blue-collar,married,secondary,0,338.0,1,0,unknown,14,may,87,1,-1.0,0,unknown,0
33452,52.0,blue-collar,married,primary,0,142.0,0,0,telephone,10,jul,924,5,-1.0,0,unknown,0
33453,33.0,student,married,secondary,0,1536.0,0,0,cellular,9,nov,262,1,94.0,2,success,1
33454,44.0,blue-collar,married,secondary,0,794.0,1,0,cellular,5,feb,342,1,252.0,1,other,0
33455,44.0,management,married,tertiary,0,673.0,0,0,cellular,5,feb,105,1,-1.0,0,unknown,0
33456,48.0,services,married,secondary,0,622.0,1,0,cellular,25,jul,95,1,-1.0,0,unknown,0
33457,50.0,admin.,divorced,unknown,0,4204.0,0,0,unknown,19,jun,335,2,-1.0,0,unknown,0
33458,31.0,management,married,secondary,0,0.0,0,0,cellular,11,aug,720,1,-1.0,0,unknown,1
33459,26.0,unemployed,single,tertiary,0,3511.0,0,0,cellular,30,apr,439,2,-1.0,0,unknown,1
33460,30.0,management,single,tertiary,0,1637.0,1,0,cellular,13,aug,163,3,-1.0,0,unknown,0
33461,37.0,blue-collar,married,secondary,0,16727.0,1,0,cellular,20,apr,152,2,-1.0,0,unknown,0
33462,35.0,blue-collar,married,primary,0,147.0,1,0,cellular,5,may,358,1,337.0,3,failure,0
33463,52.0,services,divorced,secondary,0,238.0,1,0,cellular,6,may,101,1,362.0,5,other,0
33464,49.0,blue-collar,married,secondary,0,3779.0,1,0,cellular,12,aug,178,9,-1.0,0,unknown,0
33465,31.0,unemployed,married,primary,0,-63.0,1,0,unknown,20,may,657,1,-1.0,0,unknown,0
33466,23.0,student,single,secondary,0,405.0,1,0,unknown,19,may,134,3,-1.0,0,unknown,0
33467,36.0,technician,single,tertiary,0,705.0,1,0,unknown,16,may,111,1,-1.0,0,unknown,0
33468,37.0,management,married,tertiary,0,0.0,1,0,cellular,23,apr,242,5,153.0,7,failure,1
33469,50.0,technician,married,unknown,0,1268.0,1,1,unknown,29,may,145,2,-1.0,0,unknown,0
33470,47.0,housemaid,divorced,secondary,0,1453.0,0,0,unknown,12,jun,303,1,-1.0,0,unknown,0
33471,52.0,management,divorced,secondary,0,944.0,0,1,unknown,9,jun,119,1,-1.0,0,unknown,0
33472,48.0,blue-collar,married,primary,0,5154.0,1,0,unknown,14,may,70,1,-1.0,0,unknown,0
33473,30.0,admin.,single,secondary,0,312.0,0,0,cellular,8,jul,188,1,-1.0,0,unknown,0
33474,50.0,technician,married,secondary,0,1717.0,0,0,telephone,7,jul,416,8,-1.0,0,unknown,0
33475,32.0,entrepreneur,married,secondary,0,1996.0,1,0,cellular,18,nov,271,1,-1.0,0,unknown,0
33476,36.0,blue-collar,married,unknown,0,714.0,0,0,unknown,9,may,277,3,-1.0,0,unknown,0
33477,43.0,management,divorced,tertiary,0,481.0,1,0,cellular,3,jun,187,1,20.0,1,other,1
33478,28.0,blue-collar,single,secondary,0,2700.0,0,0,cellular,3,feb,337,4,-1.0,0,unknown,0
33479,37.0,management,divorced,tertiary,1,-1.0,1,1,cellular,7,may,101,1,349.0,1,failure,0
33480,38.0,management,divorced,tertiary,0,539.0,1,0,cellular,23,jul,161,1,-1.0,0,unknown,0
33481,58.0,technician,married,secondary,0,4717.0,1,0,cellular,19,nov,135,1,-1.0,0,unknown,0
33482,46.0,technician,married,secondary,0,792.0,0,0,unknown,5,jun,170,2,-1.0,0,unknown,0
33484,30.0,self-employed,married,tertiary,0,805.0,1,0,unknown,1,sep,20,1,478.0,2,other,0
33485,32.0,self-employed,single,tertiary,0,1249.0,1,0,cellular,19,nov,472,1,-1.0,0,unknown,1
33486,59.0,retired,married,primary,0,1390.0,0,1,cellular,6,aug,148,2,-1.0,0,unknown,0
33487,51.0,services,married,secondary,0,2248.0,1,0,unknown,5,may,714,2,-1.0,0,unknown,0
33488,32.0,blue-collar,single,secondary,0,3662.0,0,0,telephone,28,jan,309,1,-1.0,0,unknown,0
33489,45.0,admin.,married,secondary,0,72.0,1,1,cellular,15,may,262,2,352.0,2,failure,0
33490,26.0,student,married,secondary,0,289.0,0,0,cellular,29,jan,220,1,-1.0,0,unknown,0
33491,40.0,retired,married,secondary,0,102.0,0,0,cellular,6,may,168,1,-1.0,0,unknown,0
33492,53.0,blue-collar,divorced,unknown,0,-473.0,1,0,unknown,28,may,249,2,-1.0,0,unknown,0
33493,39.0,technician,single,secondary,0,709.0,1,0,cellular,10,jul,441,1,-1.0,0,unknown,0
33494,51.0,admin.,married,tertiary,0,4655.0,0,0,unknown,20,jun,44,4,-1.0,0,unknown,0
33495,54.0,technician,divorced,secondary,0,21.0,1,0,unknown,6,may,381,2,-1.0,0,unknown,0
33496,32.0,management,single,tertiary,0,354.0,0,0,cellular,12,aug,363,1,104.0,3,success,0
33497,59.0,retired,divorced,secondary,0,514.0,0,0,cellular,3,feb,261,1,-1.0,0,unknown,1
33498,26.0,admin.,single,secondary,0,802.0,0,0,cellular,30,jan,77,1,2.0,2,other,0
33499,40.0,self-employed,single,tertiary,0,41.0,0,0,telephone,29,aug,104,2,-1.0,0,unknown,0
33500,81.0,retired,married,secondary,0,93.0,0,0,cellular,7,dec,164,1,-1.0,0,unknown,0
33501,31.0,blue-collar,married,secondary,0,3311.0,1,0,unknown,20,may,719,1,-1.0,0,unknown,1
33502,33.0,services,married,secondary,0,293.0,1,0,cellular,20,nov,834,3,-1.0,0,unknown,0
33503,34.0,blue-collar,married,primary,0,244.0,1,0,unknown,27,may,15,13,-1.0,0,unknown,0
33504,35.0,admin.,single,secondary,0,855.0,1,0,unknown,12,may,241,3,-1.0,0,unknown,0
33505,31.0,technician,married,tertiary,0,4089.0,0,0,cellular,12,aug,433,3,-1.0,0,unknown,0
33506,45.0,entrepreneur,married,secondary,1,624.0,0,1,unknown,30,jun,50,1,-1.0,0,unknown,0
33507,25.0,technician,single,secondary,0,1199.0,0,0,cellular,1,jun,287,1,-1.0,0,unknown,1
33508,48.0,management,married,tertiary,0,2.0,0,0,cellular,15,sep,103,1,91.0,2,failure,0
33509,26.0,blue-collar,single,primary,0,36.0,0,1,cellular,31,jul,34,32,-1.0,0,unknown,0
33510,36.0,blue-collar,married,primary,0,733.0,1,0,cellular,17,apr,382,2,-1.0,0,unknown,0
33511,25.0,technician,married,unknown,0,776.0,1,0,unknown,27,may,290,1,-1.0,0,unknown,0
33512,32.0,management,single,tertiary,0,26.0,0,0,cellular,10,jul,55,6,-1.0,0,unknown,0
33513,33.0,management,married,tertiary,0,78.0,1,0,cellular,21,jul,856,1,-1.0,0,unknown,0
33514,37.0,unemployed,divorced,tertiary,0,1592.0,1,0,cellular,16,apr,60,1,-1.0,0,unknown,0
33515,31.0,blue-collar,married,primary,0,-423.0,1,1,unknown,27,jun,135,2,-1.0,0,unknown,0
33516,57.0,admin.,divorced,secondary,0,3100.0,0,1,cellular,29,jul,165,2,-1.0,0,unknown,0
33517,42.0,housemaid,married,unknown,0,72.0,0,0,unknown,16,jun,22,1,-1.0,0,unknown,0
33518,31.0,management,married,unknown,0,385.0,0,0,cellular,29,sep,242,2,491.0,4,failure,0
33519,33.0,management,single,tertiary,0,0.0,0,0,cellular,19,aug,53,4,-1.0,0,unknown,0
33520,23.0,management,single,secondary,0,85.0,1,0,unknown,19,may,109,2,-1.0,0,unknown,0
33521,48.0,management,divorced,tertiary,0,5041.0,1,0,unknown,2,jun,362,1,-1.0,0,unknown,0
33522,42.0,entrepreneur,married,tertiary,0,1068.0,1,0,cellular,13,apr,444,1,300.0,8,failure,0
33523,36.0,management,single,tertiary,0,265.0,1,0,cellular,17,apr,140,1,-1.0,0,unknown,0
33524,30.0,management,single,tertiary,0,1636.0,0,0,unknown,6,jun,301,2,-1.0,0,unknown,0
33525,56.0,blue-collar,divorced,secondary,0,486.0,1,0,unknown,18,jun,577,4,-1.0,0,unknown,0
33526,68.0,retired,single,unknown,0,518.0,0,0,cellular,17,mar,74,1,-1.0,0,unknown,0
33527,55.0,management,single,tertiary,0,4847.0,1,0,cellular,21,nov,18,4,106.0,2,other,0
33528,41.0,admin.,married,secondary,0,55.0,1,0,unknown,8,may,1120,2,-1.0,0,unknown,1
33529,54.0,blue-collar,married,unknown,0,-361.0,1,0,unknown,26,may,227,1,-1.0,0,unknown,0
33530,35.0,self-employed,married,tertiary,0,560.0,1,0,cellular,2,apr,58,1,136.0,1,failure,0
33531,34.0,technician,single,secondary,0,-269.0,1,0,unknown,17,jun,102,3,-1.0,0,unknown,0
33532,48.0,technician,married,secondary,0,2688.0,0,1,cellular,26,aug,610,2,-1.0,0,unknown,0
33533,60.0,blue-collar,married,primary,0,5788.0,1,0,unknown,15,may,203,2,-1.0,0,unknown,0
33534,40.0,services,married,secondary,0,0.0,1,0,cellular,24,jul,139,1,-1.0,0,unknown,0
33535,47.0,housemaid,married,secondary,0,3940.0,1,0,cellular,9,nov,171,2,96.0,5,success,0
33536,39.0,technician,married,secondary,0,6.0,1,0,cellular,18,may,122,3,357.0,4,failure,0
33537,32.0,admin.,married,secondary,0,0.0,1,0,unknown,20,may,464,2,-1.0,0,unknown,0
